fid,OBJECTID,ADDRTYPE,ADDRNUM,UNIT,QUALIFIER,SUFFIX_FR,ARTICLE_FR,ROAD_NAME,SUFFIX_EN,DIRECTION,FULL_ADDRE,FULL_ADD_1,FULL_ROADN,FULL_ROA_1,ROAD_SIGN_,LANGUAGE_O,POSTAL_COD,CP_MUNICIP,MUNICIPALI,WARD,MUNICIPAL_,ROAD_NAME_,OT_ROAD_NA,POINT_X,POINT_Y,CREATED_DA,MODIFIED_D,GLOBALID,RELATED_AD,old_PARCEL_ASSESSMENT_ROLL_NUMBER,ZONE_CODE,ZONE_MAIN,PARCEL_ASSESSMENT_ROLL_NUMBER,match
207285,465115,Main,8665,,,ch,,Marvelville,Rd,,8665 Marvelville Rd,8665 ch Marvelville,Marvelville Rd,ch Marvelville,ch. Marvelville Rd.,English,K0A2P0,METCALFE,Osgoode,20,__3W5071,___2SQ0T,RN006120,389475.056,5006586.223,2012/11/14,,{E8126A5D-C962-4DCD-ACFD-F2075BD17641},,6.1470007019001e+18,AG,AG,06147000701900100000,True
207290,475912,Main,8999,,,prom,,Jason,Dr,,8999 Jason Dr,8999 prom Jason,Jason Dr,prom Jason,prom. Jason Dr.,English,K0A2G0,KENMORE,Osgoode,20,__31FCJA,___2SQAV,RN005968,389765.496,5010718.611,2012/11/14,2024/11/10,{F865CCCA-5EC0-4EF4-BFC2-3582FF44CFCA},,6.147000651721e+18,V1I,V1,06147000651721000000,True
207315,463539,Main,2920,,,ch,,9th Line,Rd,,2920 9th Line Rd,2920 ch 9th Line,9th Line Rd,ch 9th Line,ch. 9th Line Rd.,English,K0A2P0,METCALFE,Osgoode,20,__3W6BZY,___2SQ90,RN006696,387429.973,5010771.152,2012/11/14,,{5B3CC105-C3AB-4FAF-AEE7-8458E7333B7D},,6.1470006512901e+18,AG3,AG,06147000651290100000,True
207324,464964,Main,8409,,,voie,,Nova Lux,Way,,8409 Nova Lux Way,8409 voie Nova Lux,Nova Lux Way,voie Nova Lux,voie Nova Lux Way,English,K0A2P0,METCALFE,Osgoode,20,__4O3ILJ,___2SVNJ,RN012552,386469.539,5011143.242,2012/11/14,,{C5480CC3-541A-4E25-9CDD-C19ACD259082},,6.1470006512376e+18,V1I,V1,06147000651237600000,True
207338,465193,Main,8299,,,voie,,Nova Lux,Way,,8299 Nova Lux Way,8299 voie Nova Lux,Nova Lux Way,voie Nova Lux,voie Nova Lux Way,English,K0A2P0,METCALFE,Osgoode,20,__4O3IJ1,___2SVNJ,RN012552,385990.671,5010988.948,2012/11/14,,{FE50400F-3C7B-4295-B6C4-ABB5B0B6512D},,6.1470006512366e+18,V1I,V1,06147000651236600000,True
207350,263697,Main,7719,,,rue,,Lawrence,St,,7719 Lawrence St,7719 rue Lawrence,Lawrence St,rue Lawrence,rue Lawrence St.,English,K0A3J0,VERNON,Osgoode,20,__4QA12L,___2SQ0G,RN012457,385935.902,5002590.082,2012/11/14,,{DB51EF9B-DEC6-41A9-922E-55DEF44CE969},,6.1470007003115e+18,V1I,V1,06147000700311500000,True
207367,463252,Main,2772,,,ch,,9th Line,Rd,,2772 9th Line Rd,2772 ch 9th Line,9th Line Rd,ch 9th Line,ch. 9th Line Rd.,English,K0A2P0,METCALFE,Osgoode,20,__3W6BUU,___2SQ90,RN006696,387153.941,5011398.675,2012/11/14,,{0F6CF2BC-7EE7-4816-9DB6-4BB7B9F6C7E5},,6.1470006512301e+18,AG3[5r],AG,06147000651230100000,True
207379,475888,Main,8981,,,prom,,Jason,Dr,,8981 Jason Dr,8981 prom Jason,Jason Dr,prom Jason,prom. Jason Dr.,English,K0A2G0,KENMORE,Osgoode,20,__31FCKH,___2SQAV,RN005968,389643.962,5010678.128,2012/11/14,2024/11/10,{E6A59482-A7AC-4402-B028-64A25930D5FF},,6.1470006517216e+18,V1I,V1,06147000651721600000,True
207396,463532,Main,8072,,,rle,,Black Willow,Lane,,8072 Black Willow Lane,8072 rle Black Willow,Black Willow Lane,rle Black Willow,rle. Black Willow Lane,English,K0A2P0,METCALFE,Osgoode,20,__32HNJR,___2SVC9,RN002540,385196.959,5010258.851,2012/11/14,,{5A2116C1-6F41-41C8-9881-EA4A65E9E35E},,6.1470006506954e+18,V1I,V1,06147000650695400000,True
207412,463998,Main,3655,,,ch,,9th Line,Rd,,3655 9th Line Rd,3655 ch 9th Line,9th Line Rd,ch 9th Line,ch. 9th Line Rd.,English,K0A2P0,METCALFE,Osgoode,20,__AC24I8,___2SQ90,RN006696,389371.8419,5007664.0118,2019/02/05,2020/07/27,{D20F7F2E-2710-45E6-995E-44A132C43A52},,6.1470007018701e+18,AG,AG,06147000701870100000,True
207435,463418,Main,8401,,,voie,,Lourdes,Way,,8401 Lourdes Way,8401 voie Lourdes,Lourdes Way,voie Lourdes,voie Lourdes Way,English,K0A2P0,METCALFE,Osgoode,20,__4O3KNG,___2SUHA,RN000120,386350.743,5011062.918,2012/11/14,,{3C93C3D1-FA37-46FC-9839-CF30FEF4C05F},,6.1470006512378e+18,V1I,V1,06147000651237800000,True
207438,475819,Main,8999,,,voie,,Clelland,Way,,8999 Clelland Way,8999 voie Clelland,Clelland Way,voie Clelland,voie Clelland Way,English,K0A2G0,METCALFE,Osgoode,20,__3W6DUX,___2SUZ0,RN001208,389815.771,5010552.273,2012/11/14,2024/11/10,{8ED3C5C0-B5DD-4FD9-84B7-AB23C7267450},,6.1470006519851e+18,V1I,V1,06147000651985100000,True
207449,465097,Main,2862,,,prom,,Glenwood,Dr,,2862 Glenwood Dr,2862 prom Glenwood,Glenwood Dr,prom Glenwood,prom. Glenwood Dr.,English,K0A2P0,METCALFE,Osgoode,20,__3W60DY,___2SU05,RN013010,385961.264,5010204.543,2012/11/14,,{E1FA2F68-BC56-4887-A5AE-E4F01E137D86},,6.1470006512603e+18,V1I[562r],V1,06147000651260300000,True
207461,316614,Main,4131,,,prom,,Lafortune,Dr,,4131 Lafortune Dr,4131 prom Lafortune,Lafortune Dr,prom Lafortune,prom. Lafortune Dr.,English,K0A3J0,VERNON,Osgoode,20,__3W59C7,___2SQ0C,RN006322,386843.203,5003113.186,2012/11/14,,{A8858630-6322-4559-9208-8FEB9765D2F2},,6.1470007010301e+18,V1I,V1,06147000701030100000,True
207473,465116,Main,9298,,,ch,,Springhill,Rd,,9298 Springhill Rd,9298 ch Springhill,Springhill Rd,ch Springhill,ch. Springhill Rd.,English,K0A2P0,METCALFE,Osgoode,20,__3W50DI,___2SQ9O,RN000373,391599.388,5010198.956,2012/11/14,,{E840DE46-5284-40F3-9BE1-2188EF53B3C0},,6.14700070216e+18,AG,AG,06147000702160000000,True
207482,306972,Main,7770,,,rue,,Lawrence,St,,7770 Lawrence St,7770 rue Lawrence,Lawrence St,rue Lawrence,rue Lawrence St.,English,K0A3J0,VERNON,Osgoode,20,__4QA13V,___2SQ0G,RN012457,386183.147,5002662.761,2012/11/14,,{76D8FDBE-F7D3-47F6-8614-FB316EBDED92},,6.1470007006201e+18,V1I,V1,06147000700620100000,True
207485,464098,Main,8062,,,prom,,Craig Farm,Dr,,8062 Craig Farm Dr,8062 prom Craig Farm,Craig Farm Dr,prom Craig Farm,prom. Craig Farm Dr.,English,K0A2P0,METCALFE,Osgoode,20,__32HM73,___2SUSA,RN007409,385204.106,5010113.223,2012/11/14,,{E9A1B9EA-F4D8-40DD-8D3F-1E58CA45C1B5},,6.147000650695e+18,V1I,V1,06147000650695000000,True
207490,464925,Main,7385,,,rue,,Bank,St,,7385 Bank St,7385 rue Bank,Bank St,rue Bank,rue Bank St.,English,K0A2P0,METCALFE,Osgoode,20,__31GJZC,___2SVBG,RN005653,384018.4295,5009403.634,2012/11/14,2022/09/01,{BE29BEE2-2DB8-41D3-A9C5-904B997C6FD8},,6.14700065078e+18,RU,RU,06147000650780000000,True
207491,464467,Subordinate,7385,,B,rue,,Bank,St,,7385 B Bank St,7385 B rue Bank,Bank St,rue Bank,rue Bank St.,English,K0A2P0,METCALFE,Osgoode,20,e_2KGCXS,___2SVBG,RN005653,384201.9215,5009587.9611,2022/09/01,2024/03/24,{4B797116-066C-43C4-85B9-C2EA744CEB00},__31GJZC,6.14700065078e+18,RU,RU,06147000650780000000,True
207505,464665,Main,7970,,,ch,,Springhill,Rd,,7970 Springhill Rd,7970 ch Springhill,Springhill Rd,ch Springhill,ch. Springhill Rd.,English,K0A2P0,METCALFE,Osgoode,20,__9A5VF2,___2SQ9O,RN000373,385800.1459,5006577.0538,2014/08/08,2015/10/01,{7E1E3182-23F5-4490-9A6B-3EBDB4A18C3F},,6.1470006510605e+18,RU,RU,06147000651060500000,True
207514,464955,Main,8930,,,rue,,Victoria,St,,8930 Victoria St,8930 rue Victoria,Victoria St,rue Victoria,rue Victoria St.,English,K0A2P0,METCALFE,Osgoode,20,__0VG3UB,___2STTT,RN002610,388504.523,5013026.8269,2015/10/08,2020/07/27,{C36DE01B-586A-468F-A726-A09B9A0F6887},,6.1470006515301e+18,RU,RU,06147000651530100000,True
207524,464327,Main,8351,,,voie,,Lourdes,Way,,8351 Lourdes Way,8351 voie Lourdes,Lourdes Way,voie Lourdes,voie Lourdes Way,English,K0A2P0,METCALFE,Osgoode,20,__4O3KRE,___2SUHA,RN000120,386118.451,5010918.375,2012/11/14,,{20728F0D-BA2A-406B-8D90-8383319B6E0E},,6.1470006512382e+18,V1I,V1,06147000651238200000,True
207530,426105,Main,4003,,,ch,,8th Line,Rd,,4003 8th Line Rd,4003 ch 8th Line,8th Line Rd,ch 8th Line,ch. 8th Line Rd.,English,K0C2K0,VERNON,Osgoode,20,__3W59GA,___2SVDB,RN012551,388004.53,5004694.487,2012/11/14,2024/03/24,{2E6450BB-A1CA-47E4-9289-54808446FC2D},,6.1470007016301e+18,AG,AG,06147000701630100000,True
207552,464933,Main,3144,,,ch,,Gregoire,Rd,,3144 Gregoire Rd,3144 ch Gregoire,Gregoire Rd,ch Gregoire,ch. Gregoire Rd.,English,K4R0H6,METCALFE,Osgoode,20,__3W6F8C,___2SUZ6,RN009444,391664.432,5012083.068,2012/11/14,2024/03/24,{BEC7860A-5653-4202-B2D7-8416100AD489},,6.14700065274e+18,AG3,AG,06147000652740000000,True
207603,475826,Main,3215,,,ch,,Yorks Corners,Rd,,3215 Yorks Corners Rd,3215 ch Yorks Corners,Yorks Corners Rd,ch Yorks Corners,ch. Yorks Corners Rd.,English,K0A2G0,KENMORE,Osgoode,20,__3W6FLH,___2STS8,RN011970,390244.674,5010709.933,2012/11/14,2024/11/10,{95C71766-D9FF-4E4A-8C8A-113AC31FEA28},,6.14700065227e+18,DR1,DR,06147000652270000000,True
207604,475832,Main,3213,,,ch,,Yorks Corners,Rd,,3213 Yorks Corners Rd,3213 ch Yorks Corners,Yorks Corners Rd,ch Yorks Corners,ch. Yorks Corners Rd.,English,K0A2G0,KENMORE,Osgoode,20,__0F5U3Y,___2STS8,RN011970,390256.085,5010840.124,2019/08/15,2024/11/10,{9E0D46F6-EB64-4F42-9A69-5170F4FCA2ED},,6.14700065227e+18,DR1,DR,06147000652270000000,True
207607,258007,Main,7790,,,rue,,Lawrence,St,,7790 Lawrence St,7790 rue Lawrence,Lawrence St,rue Lawrence,rue Lawrence St.,English,K0A3J0,VERNON,Osgoode,20,__4QA13Y,___2SQ0G,RN012457,386248.201,5002703.624,2012/11/14,,{42665D21-BA3A-42BD-98B6-17B0F21F18F2},,6.14700070062e+18,V1I,V1,06147000700620000000,True
207620,26705,Main,7855,,,rue,,Popham,St,,7855 Popham St,7855 rue Popham,Popham St,rue Popham,rue Popham St.,English,K0A3J0,VERNON,Osgoode,20,__4QA198,__3AIKU8,RN010655,386456.306,5003147.285,2012/11/14,,{D2D908F6-675D-4F73-B497-39C023EF078B},,6.1470007010101e+18,V1I,V1,06147000701010100000,True
207651,309002,Main,7871,,,rue,,Skylark,St,,7871 Skylark St,7871 rue Skylark,Skylark St,rue Skylark,rue Skylark St.,English,K0A3J0,VERNON,Osgoode,20,__3W59AF,___2SU0U,RN008454,386633.842,5002876.642,2012/11/14,,{E9D78E28-BA61-43B8-8B27-D620D6ADCA0D},,6.1470007013601e+18,V1I,V1,06147000701360100000,True
207654,464879,Main,2797,,,prom,,Glenwood,Dr,,2797 Glenwood Dr,2797 prom Glenwood,Glenwood Dr,prom Glenwood,prom. Glenwood Dr.,English,K0A2P0,METCALFE,Osgoode,20,__31EMEX,___2SU05,RN013010,386353.611,5010639.6,2012/11/14,,{B2D6E5F3-DC05-4CA9-AC42-F6E640AADD4F},,6.1470006512633e+18,V1I[562r],V1,06147000651263300000,True
207657,465160,Main,3583,,,ch,,9th Line,Rd,,3583 9th Line Rd,3583 ch 9th Line,9th Line Rd,ch 9th Line,ch. 9th Line Rd.,English,K0A2P0,METCALFE,Osgoode,20,__3W5029,___2SQ90,RN006696,388957.213,5007834.843,2012/11/14,,{F40356F5-31B7-4FA7-8506-EB1064F28F48},,6.1470007018501e+18,AG,AG,06147000701850100000,True
207664,426790,Main,8471,,,ch,,Marionville,Rd,,8471 Marionville Rd,8471 ch Marionville,Marionville Rd,ch Marionville,ch. Marionville Rd.,English,K0C2K0,OSGOODE,Osgoode,20,__3W50IK,___2SQ0R,RN000569,390021.556,5002367.078,2012/11/14,2024/03/24,{DBEB459D-6D6C-446A-825F-B1FAFFEDE808},,6.1470007017603e+18,AG,AG,06147000701760300000,True
207672,464193,Main,8050,,,prom,,Craig Farm,Dr,,8050 Craig Farm Dr,8050 prom Craig Farm,Craig Farm Dr,prom Craig Farm,prom. Craig Farm Dr.,English,K0A2P0,METCALFE,Osgoode,20,__32HM6G,___2SUSA,RN007409,385120.091,5010058.592,2012/11/14,,{FFF13FDC-4D43-48F3-87CC-56C627BBC67D},,6.1470006506948e+18,V1I,V1,06147000650694800000,True
207676,463754,Main,3079,,,ch,,8th Line,Rd,,3079 8th Line Rd,3079 ch 8th Line,8th Line Rd,ch 8th Line,ch. 8th Line Rd.,English,K0A2P0,METCALFE,Osgoode,20,__31E0M4,___2SVDB,RN012551,386284.881,5009095.609,2012/11/14,,{948F9EE5-26CA-4426-A420-A5F0FADD5E87},,6.1470006513601e+18,AG,AG,06147000651360100000,True
207696,279424,Main,4057,,,rue,,Broadway,St,,4057 Broadway St,4057 rue Broadway,Broadway St,rue Broadway,rue Broadway St.,English,K0A3J0,VERNON,Osgoode,20,__3W59EM,___2SQBV,RN005488,386655.94,5003322.34,2012/11/14,,{3E3AB5C0-F713-410C-88EA-B99000C86E01},,6.1470007010356e+18,V1I,V1,06147000701035600000,True
207717,475732,Main,3373,,,ch,,Yorks Corners,Rd,,3373 Yorks Corners Rd,3373 ch Yorks Corners,Yorks Corners Rd,ch Yorks Corners,ch. Yorks Corners Rd.,English,K0A2G0,KENMORE,Osgoode,20,__45HS2B,___2STS8,RN011970,391099.479,5010320.674,2012/11/14,2024/11/10,{250121F7-E89C-4729-B5C3-26E16264A4E3},,6.1470006526e+18,AG1,AG,06147000652600000000,True
207760,463641,Main,9197,,,ch,,Ray Wilson,Rd,,9197 Ray Wilson Rd,9197 ch Ray Wilson,Ray Wilson Rd,ch Ray Wilson,ch. Ray Wilson Rd.,English,K0A2P0,METCALFE,Osgoode,20,__3W6EIU,___2SUZ2,RN003537,390361.392,5011912.057,2012/11/14,,{76A4C814-3952-46AF-9701-21C1068C4489},,6.1470006521901e+18,AG,AG,06147000652190100000,True
207766,464111,Main,8115,,,ch,,Marvelville,Rd,,8115 Marvelville Rd,8115 ch Marvelville,Marvelville Rd,ch Marvelville,ch. Marvelville Rd.,English,K0A2P0,METCALFE,Osgoode,20,__3W5A2R,___2SQ0T,RN006120,387026.085,5005286.575,2012/11/14,,{EC1B83E9-8CDC-4BD8-9EDD-39800C88799A},,6.1470006511802e+18,AG3,AG,06147000651180200000,True
207768,426742,Main,8044,,,ch,,Kennedy,Rd,,8044 Kennedy Rd,8044 ch Kennedy,Kennedy Rd,ch Kennedy,ch. Kennedy Rd.,English,K0C2K0,VERNON,Osgoode,20,__3W50JU,___2SVOG,RN012018,388031.927,5001612.821,2012/11/14,2024/03/24,{CD704584-A840-469F-B46D-57CEB619C2AB},,6.1470007015001e+18,AG3,AG,06147000701500100000,True
207770,309442,Main,4088,,,rue,,Broadway,St,,4088 Broadway St,4088 rue Broadway,Broadway St,rue Broadway,rue Broadway St.,English,K0A3J0,VERNON,Osgoode,20,__3W59FK,___2SQBV,RN005488,386367.697,5003247.601,2012/11/14,,{24EDD672-56FA-4176-8315-EA5D102BE1FE},,6.147000701039e+18,V1I,V1,06147000701039000000,True
207771,464088,Main,9239,,,ch,,Ray Wilson,Rd,,9239 Ray Wilson Rd,9239 ch Ray Wilson,Ray Wilson Rd,ch Ray Wilson,ch. Ray Wilson Rd.,English,K0A2P0,METCALFE,Osgoode,20,__3W6EJE,___2SUZ2,RN003537,390557.036,5012054.581,2012/11/14,,{E69E8B4F-B012-441D-BEE2-2A5FB577D12B},,6.1470006522001e+18,AG3,AG,06147000652200100000,True
207780,465361,Main,4628,,,ch,,Gregoire,Rd,,4628 Gregoire Rd,4628 ch Gregoire,Gregoire Rd,ch Gregoire,ch. Gregoire Rd.,English,K4R1E5,METCALFE,Osgoode,20,__3W50U6,___2SUZ6,RN009444,394873.3343,5005385.604,2012/11/14,2024/03/24,{93AB0C49-823B-402A-989E-6101D82BD456},,6.14700070277e+18,VM,VM,06147000702770000000,True
207799,464798,Main,4471,,,ch,,Yorks Corners,Rd,,4471 Yorks Corners Rd,4471 ch Yorks Corners,Yorks Corners Rd,ch Yorks Corners,ch. Yorks Corners Rd.,English,K0A2P0,METCALFE,Osgoode,20,__31A9SP,___2STS8,RN011970,392483.007,5004814.286,2012/11/14,2015/02/20,{A06C659F-F58A-447F-91E8-41D3460BF002},,6.1470007025001e+18,AG,AG,06147000702500100000,True
207800,455026,Main,8540,,,rue,,Bank,St,,8540 Bank St,8540 rue Bank,Bank St,rue Bank,rue Bank St.,English,K0A2W0,OSGOODE,Osgoode,20,__73HM5X,___2SVBG,RN005653,385415.638,5003399.997,2012/11/14,2024/03/24,{45B12107-B43F-4670-9353-890103E8060E},,6.14700070007e+18,AG,AG,06147000700070000000,True
207806,475746,Main,9020,,,prom,,Jason,Dr,,9020 Jason Dr,9020 prom Jason,Jason Dr,prom Jason,prom. Jason Dr.,English,K0A2G0,METCALFE,Osgoode,20,__31FCSK,___2SQAV,RN005968,389876.474,5010648.808,2012/11/14,2024/11/10,{3450B13F-3668-4A39-8CDF-BD7747F6C132},,6.14700065177e+18,V1I,V1,06147000651770000000,True
207807,475758,Subordinate,3206,,,ch,,Yorks Corners,Rd,,3206 Yorks Corners Rd,3206 ch Yorks Corners,Yorks Corners Rd,ch Yorks Corners,ch. Yorks Corners Rd.,English,K0A2G0,KENMORE,Osgoode,20,__31FCFH,___2STS8,RN011970,389876.474,5010648.808,2012/11/14,2024/11/10,{40DC5DA9-25C0-45E6-998E-2A2E1D4E72A9},__31FCSK,6.14700065177e+18,V1I,V1,06147000651770000000,True
207842,463911,Main,2844,,,ch,,Yorks Corners,Rd,,2844 Yorks Corners Rd,2844 ch Yorks Corners,Yorks Corners Rd,ch Yorks Corners,ch. Yorks Corners Rd.,English,K0A2P0,METCALFE,Osgoode,20,__31FBG5,___2STS8,RN011970,389127.0109,5012255.3381,2012/11/14,2018/01/24,{BD069C3A-FE6E-4A64-AF5A-90A96C758312},,6.14700065159e+18,RU,RU,06147000651590000000,True
207866,26584,Main,4419,,,ch,,Pioneer Line,Rd,,4419 Pioneer Line Rd,4419 ch Pioneer Line,Pioneer Line Rd,ch Pioneer Line,ch. Pioneer Line Rd.,English,K0A2W0,OSGOODE,Osgoode,20,__95G3XX,__9P3ZX5,RN001370,385652.981,5000757.005,2012/11/14,2014/03/14,{22AC5209-A6E2-40F3-BEFB-DEF62A893602},,6.14700070074e+18,AG,AG,06147000700740000000,True
207872,284842,Main,7854,,,av,,Morningside,Ave,,7854 Morningside Ave,7854 av Morningside,Morningside Ave,av Morningside,av. Morningside Ave.,English,K0A3J0,VERNON,Osgoode,20,__3W59C3,___2SQ98,RN007975,386703.874,5002750.714,2012/11/14,,{72FFA8D1-1833-480C-A8F8-9B13A74D4FFC},,6.1470007013692e+18,V1I,V1,06147000701369200000,True
207892,463746,Main,3152,,,ch,,8th Line,Rd,,3152 8th Line Rd,3152 ch 8th Line,8th Line Rd,ch 8th Line,ch. 8th Line Rd.,English,K0A2P0,METCALFE,Osgoode,20,__3W61UV,___2SVDB,RN012551,385910.5594,5008499.6663,2012/11/14,2016/06/27,{92AAC5EF-8CA5-4002-B4A9-870363AA87C9},,6.1470006509301e+18,AG2,AG,06147000650930100000,True
207905,307706,Main,4084,,,rue,,Broadway,St,,4084 Broadway St,4084 rue Broadway,Broadway St,rue Broadway,rue Broadway St.,English,K0A3J0,VERNON,Osgoode,20,__3W59FI,___2SQBV,RN005488,386405.607,5003274.507,2012/11/14,,{FAEA65F1-7DF9-4A08-8D72-560C69258B82},,6.1470007010388e+18,V1I,V1,06147000701038800000,True
207918,475766,Main,3344,,,ch,,Yorks Corners,Rd,,3344 Yorks Corners Rd,3344 ch Yorks Corners,Yorks Corners Rd,ch Yorks Corners,ch. Yorks Corners Rd.,English,K0A2G0,KENMORE,Osgoode,20,__31FDPU,___2STS8,RN011970,390148.821,5009973.551,2012/11/14,2024/11/10,{4CC5E9DE-DCE3-4145-BDF4-609718B7364D},,6.14700065206e+18,AG3,AG,06147000652060000000,True
207929,452422,Main,4221,,,ch,,8th Line,Rd,,4221 8th Line Rd,4221 ch 8th Line,8th Line Rd,ch 8th Line,ch. 8th Line Rd.,English,K0C2K0,VERNON,Osgoode,20,__3W50HO,___2SVDB,RN012551,388423.404,5003756.793,2012/11/14,2024/03/24,{7572AE34-3D94-419B-9344-5A2CE9FDB9F1},,6.1470007016801e+18,AG,AG,06147000701680100000,True
207948,54362,Main,4051,,,prom,,Caracourt,Dr,,4051 Caracourt Dr,4051 prom Caracourt,Caracourt Dr,prom Caracourt,prom. Caracourt Dr.,English,K0A2W0,OSGOODE,Osgoode,20,__4OYOF3,___99DJZ,RN002268,385394.009,5002695.914,2012/11/14,,{F9877D8F-1EA8-4D5C-A94B-F89F66E98F82},,6.1470007005764e+18,V1I,V1,06147000700576400000,True
207960,463466,Main,7832,,,ch,,Springhill,Rd,,7832 Springhill Rd,7832 ch Springhill,Springhill Rd,ch Springhill,ch. Springhill Rd.,English,K0A2P0,METCALFE,Osgoode,20,__31AESF,___2SQ9O,RN000373,385182.503,5006276.527,2012/11/14,,{484BA347-5BEC-4B20-8D2E-49E6B5F5A3C4},,6.1470006510601e+18,RI6,RI,06147000651060100000,True
207977,320455,Main,4092,,,rue,,Talbot,St,,4092 Talbot St,4092 rue Talbot,Talbot St,rue Talbot,rue Talbot St.,English,K0A3J0,VERNON,Osgoode,20,__3W590T,___2STTL,RN003176,386206.75,5003023.716,2012/11/14,,{D6631323-4A7C-46D7-930B-32F54C4EF8A6},,6.14700070039e+18,V1I,V1,06147000700390000000,True
207984,464730,Main,8415,,,voie,,Nova Lux,Way,,8415 Nova Lux Way,8415 voie Nova Lux,Nova Lux Way,voie Nova Lux,voie Nova Lux Way,English,K0A2P0,METCALFE,Osgoode,20,__67D4UB,___2SVNJ,RN012552,386498.52,5011062.039,2012/11/14,,{8BDC454E-820B-4CF9-861E-85579040E720},,6.1470006512475e+18,V1I,V1,06147000651247500000,True
208044,465196,Main,2751,,,rue,,Charters,St,,2751 Charters St,2751 rue Charters,Charters St,rue Charters,rue Charters St.,English,K0A2P0,METCALFE,Osgoode,20,__4QA14S,__3AHAQ9,RN009512,385890.392,5010778.421,2012/11/14,2024/03/24,{0004DA46-4ED4-4996-8C45-0538A3452C70},,6.1470006512316e+18,V1I,V1,06147000651231600000,True
208049,475866,Main,3177,,,ch,,Yorks Corners,Rd,,3177 Yorks Corners Rd,3177 ch Yorks Corners,Yorks Corners Rd,ch Yorks Corners,ch. Yorks Corners Rd.,English,K0A2G0,KENMORE,Osgoode,20,__3W6FJ3,___2STS8,RN011970,389888.448,5010813.653,2012/11/14,2024/11/10,{D06DC234-DEE5-4C18-AFB9-296BE3EDDB9E},,6.14700065229e+18,V1I,V1,06147000652290000000,True
208057,465041,Main,8860,,,rue,,Victoria,St,,8860 Victoria St,8860 rue Victoria,Victoria St,rue Victoria,rue Victoria St.,English,K0A2P0,METCALFE,Osgoode,20,__3W6B78,___2STTT,RN002610,388324.005,5012595.477,,,{D736A381-8464-4DCE-835C-6A744DFE243A},,6.1470006515303e+18,RU,RU,06147000651530300000,True
208058,463436,Subordinate,8840,,,rue,,Victoria,St,,8840 Victoria St,8840 rue Victoria,Victoria St,rue Victoria,rue Victoria St.,English,K0A2P0,METCALFE,Osgoode,20,__0WNRJA,___2STTT,RN002610,388325.506,5012562.787,2019/08/15,2019/11/04,{3F98140E-DE87-4E7D-8A1C-FFFD17502A4D},__3W6B78,6.1470006515303e+18,RU,RU,06147000651530300000,True
208060,465124,Main,8430,,,voie,,Nova Lux,Way,,8430 Nova Lux Way,8430 voie Nova Lux,Nova Lux Way,voie Nova Lux,voie Nova Lux Way,English,K0A2P0,METCALFE,Osgoode,20,__4O3LKA,___2SVNJ,RN012552,386435.551,5011025.165,2012/11/14,,{EB197264-5648-477E-93E8-AADB4D3BCF79},,6.1470006512474e+18,V1I,V1,06147000651247400000,True
208064,464659,Main,8341,,,voie,,Lourdes,Way,,8341 Lourdes Way,8341 voie Lourdes,Lourdes Way,voie Lourdes,voie Lourdes Way,English,K0A2P0,METCALFE,Osgoode,20,__4O3KPF,___2SUHA,RN000120,386064.112,5010884.087,2012/11/14,,{7C55D53B-FB98-4A66-9391-66598FE748D2},,6.1470006512383e+18,V1I,V1,06147000651238300000,True
208407,464192,Main,8666,,,ch,,Springhill,Rd,,8666 Springhill Rd,8666 ch Springhill,Springhill Rd,ch Springhill,ch. Springhill Rd.,English,K0A2P0,METCALFE,Osgoode,20,__3W50ZQ,___2SQ9O,RN000373,388817.338,5008481.208,2012/11/14,,{FFB20E62-B4EB-4A82-9683-7887E0578FEE},,6.14700070179e+18,AG,AG,06147000701790000000,True
208410,464413,Main,2851,,,rue,,Kelsey,St,,2851 Kelsey St,2851 rue Kelsey,Kelsey St,rue Kelsey,rue Kelsey St.,English,K0A2P0,METCALFE,Osgoode,20,__31EMC4,___2SUIH,RN012771,386386.545,5010522.052,2012/11/14,,{3A7A3F7B-22D7-4B2F-90F2-D2181B5F36D7},,6.1470006512636e+18,V1I[562r],V1,06147000651263600000,True
208447,342324,Main,7834,,,av,,Morningside,Ave,,7834 Morningside Ave,7834 av Morningside,Morningside Ave,av Morningside,av. Morningside Ave.,English,K0A3J0,VERNON,Osgoode,20,__3W59CS,___2SQ98,RN007975,386570.765,5002621.393,2012/11/14,,{24BF2644-4F93-4A49-89B1-50F6D24DE815},,6.1470007013682e+18,V1I,V1,06147000701368200000,True
208454,463773,Main,7947,,,ch,,Springhill,Rd,,7947 Springhill Rd,7947 ch Springhill,Springhill Rd,ch Springhill,ch. Springhill Rd.,English,K0A2P0,METCALFE,Osgoode,20,__3W61HI,___2SQ9O,RN000373,385534.36,5006770.171,2012/11/14,,{98ED557D-F2CC-472F-840F-EE7A459FBA32},,6.1470006510102e+18,RU,RU,06147000651010200000,True
208455,463605,Main,9071,,,ch,,Springhill,Rd,,9071 Springhill Rd,9071 ch Springhill,Springhill Rd,ch Springhill,ch. Springhill Rd.,English,K0A2P0,METCALFE,Osgoode,20,__3W6FVC,___2SQ9O,RN000373,390529.646,5009633.928,2012/11/14,,{6B86CFD3-20F7-4234-8A26-F075ED234B75},,6.1470006526301e+18,AG2,AG,06147000652630100000,True
